* Measurement data measured by REW V5.20.13
* Source: Umik-1  Gain: 18dB  , MICROPHONE, L, volume: 0.318. Timing signal peak level 0.0 dBFS, measurement signal peak level zero
* Format: 512k Log Swept Sine, 1 sweep at -6.0 dBFS using an acoustic timing reference
* Dated: Aug 1, 2026 4:07:08 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ZMF Blackwood right
* Measurement: Blackwood R
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8818.359375 105.675 25.2372
8818.725586 105.671 25.2188
8819.091797 105.668 25.2108
8819.458008 105.667 25.2084
8819.824219 105.667 25.2066
8820.190430 105.668 25.2026
8820.556641 105.669 25.1946
8820.922852 105.671 25.1810
8821.289062 105.674 25.1606
8821.655273 105.675 25.1337
8822.021484 105.677 25.1025
8822.387695 105.677 25.0706
8822.753906 105.676 25.0402
8823.120117 105.675 25.0117
8823.486328 105.674 24.9846
8823.852539 105.672 24.9597
8824.218750 105.670 24.9401
8824.584961 105.668 24.9286
8824.951172 105.668 24.9250
8825.317383 105.669 24.9232
8825.683594 105.672 24.9130
8826.049805 105.676 24.8865
8826.416016 105.679 24.8430
8826.782227 105.679 24.7905
8827.148438 105.677 24.7417
8827.514648 105.673 24.7075
8827.880859 105.668 24.6915
8828.247070 105.666 24.6897
8828.613281 105.665 24.6934
8828.979492 105.666 24.6945
8829.345703 105.669 24.6877
8829.711914 105.672 24.6721
8830.078125 105.674 24.6487
8830.444336 105.676 24.6204
8830.810547 105.677 24.5908
8831.176758 105.677 24.5632
8831.542969 105.677 24.5397
8831.909180 105.677 24.5197
8832.275391 105.677 24.5007
8832.641602 105.677 24.4808
8833.007812 105.677 24.4592
8833.374023 105.677 24.4380
8833.740234 105.676 24.4199
8834.106445 105.676 24.4058
8834.472656 105.676 24.3936
8834.838867 105.677 24.3796
8835.205078 105.678 24.3607
8835.571289 105.679 24.3369
8835.937500 105.679 24.3105
8836.303711 105.678 24.2856
8836.669922 105.677 24.2648
8837.036133 105.676 24.2493
8837.402344 105.675 24.2382
8837.768555 105.674 24.2294
8838.134766 105.675 24.2200
8838.500977 105.677 24.2067
8838.867188 105.678 24.1871
8839.233398 105.680 24.1611
8839.599609 105.681 24.1301
8839.965820 105.682 24.0968
8840.332031 105.682 24.0629
8840.698242 105.682 24.0281
8841.064453 105.682 23.9913
8841.430664 105.681 23.9524
8841.796875 105.679 23.9138
8842.163086 105.676 23.8804
8842.529297 105.672 23.8558
8842.895508 105.669 23.8413
8843.261719 105.667 23.8347
8843.627930 105.667 23.8317
8843.994141 105.668 23.8285
8844.360352 105.670 23.8222
8844.726562 105.673 23.8099
8845.092773 105.677 23.7889
8845.458984 105.681 23.7576
8845.825195 105.683 23.7180
8846.191406 105.684 23.6760
8846.557617 105.684 23.6388
8846.923828 105.683 23.6108
8847.290039 105.683 23.5903
8847.656250 105.684 23.5699
8848.022461 105.685 23.5425
8848.388672 105.686 23.5059
8848.754883 105.685 23.4652
8849.121094 105.683 23.4292
8849.487305 105.679 23.4046
8849.853516 105.676 23.3915
8850.219727 105.675 23.3837
8850.585938 105.674 23.3735
8850.952148 105.675 23.3562
8851.318359 105.674 23.3328
8851.684570 105.673 23.3083
8852.050781 105.672 23.2884
8852.416992 105.670 23.2758
8852.783203 105.669 23.2692
8853.149414 105.670 23.2645
8853.515625 105.672 23.2573
8853.881836 105.675 23.2440
8854.248047 105.678 23.2225
8854.614258 105.682 23.1925
8854.980469 105.685 23.1539
8855.346680 105.687 23.1074
8855.712891 105.687 23.0549
8856.079102 105.686 23.0012
8856.445312 105.681 22.9542
8856.811523 105.675 22.9236
8857.177734 105.667 22.9170
8857.543945 105.661 22.9351
8857.910156 105.659 22.9701
8858.276367 105.660 23.0068
8858.642578 105.665 23.0291
8859.008789 105.672 23.0263
8859.375000 105.678 22.9984
8859.741211 105.681 22.9553
8860.107422 105.681 22.9113
8860.473633 105.679 22.8774
8860.839844 105.676 22.8566
8861.206055 105.675 22.8432
8861.572266 105.675 22.8281
8861.938477 105.676 22.8046
8862.304688 105.677 22.7731
8862.670898 105.676 22.7401
8863.037109 105.674 22.7128
8863.403320 105.672 22.6946
8863.769531 105.672 22.6822
8864.135742 105.673 22.6682
8864.501953 105.675 22.6465
8864.868164 105.677 22.6163
8865.234375 105.677 22.5829
8865.600586 105.677 22.5530
8865.966797 105.676 22.5312
8866.333008 105.675 22.5172
8866.699219 105.675 22.5071
8867.065430 105.676 22.4967
8867.431641 105.678 22.4843
8867.797852 105.679 22.4706
8868.164062 105.680 22.4569
8868.530273 105.682 22.4430
8868.896484 105.684 22.4268
8869.262695 105.685 22.4062
8869.628906 105.687 22.3809
8869.995117 105.687 22.3528
8870.361328 105.686 22.3255
8870.727539 105.685 22.3016
8871.093750 105.684 22.2809
8871.459961 105.683 22.2610
8871.826172 105.682 22.2390
8872.192383 105.681 22.2135
8872.558594 105.680 22.1862
8872.924805 105.678 22.1603
8873.291016 105.675 22.1389
8873.657227 105.673 22.1226
8874.023438 105.671 22.1089
8874.389648 105.670 22.0946
8874.755859 105.669 22.0773
8875.122070 105.669 22.0569
8875.488281 105.668 22.0357
8875.854492 105.666 22.0165
8876.220703 105.665 22.0011
8876.586914 105.664 21.9904
8876.953125 105.664 21.9834
8877.319336 105.664 21.9785
8877.685547 105.666 21.9722
8878.051758 105.669 21.9598
8878.417969 105.673 21.9372
8878.784180 105.676 21.9033
8879.150391 105.677 21.8623
8879.516602 105.677 21.8221
8879.882812 105.676 21.7902
8880.249023 105.674 21.7689
8880.615234 105.673 21.7544
8880.981445 105.673 21.7396
8881.347656 105.674 21.7197
8881.713867 105.674 21.6955
8882.080078 105.673 21.6727
8882.446289 105.672 21.6573
8882.812500 105.671 21.6507
8883.178711 105.671 21.6488
8883.544922 105.672 21.6454
8883.911133 105.674 21.6362
8884.277344 105.676 21.6218
8884.643555 105.678 21.6049
8885.009766 105.680 21.5875
8885.375977 105.683 21.5680
8885.742188 105.686 21.5416
8886.108398 105.688 21.5045
8886.474609 105.690 21.4570
8886.840820 105.689 21.4050
8887.207031 105.686 21.3566
8887.573242 105.681 21.3186
8887.939453 105.676 21.2936
8888.305664 105.672 21.2787
8888.671875 105.668 21.2689
8889.038086 105.666 21.2598
8889.404297 105.664 21.2501
8889.770508 105.662 21.2406
8890.136719 105.662 21.2324
8890.502930 105.661 21.2247
8890.869141 105.662 21.2142
8891.235352 105.664 21.1975
8891.601562 105.666 21.1729
8891.967773 105.668 21.1414
8892.333984 105.668 21.1066
8892.700195 105.668 21.0718
8893.066406 105.668 21.0389
8893.432617 105.667 21.0081
8893.798828 105.666 20.9791
8894.165039 105.664 20.9523
8894.531250 105.662 20.9294
8894.897461 105.660 20.9124
8895.263672 105.658 20.9015
8895.629883 105.657 20.8955
8895.996094 105.657 20.8915
8896.362305 105.658 20.8862
8896.728516 105.659 20.8774
8897.094727 105.661 20.8646
8897.460938 105.662 20.8486
8897.827148 105.664 20.8306
8898.193359 105.665 20.8107
8898.559570 105.667 20.7874
8898.925781 105.669 20.7582
8899.291992 105.671 20.7211
8899.658203 105.671 20.6769
8900.024414 105.670 20.6304
8900.390625 105.666 20.5890
8900.756836 105.662 20.5591
8901.123047 105.658 20.5431
8901.489258 105.655 20.5372
8901.855469 105.654 20.5341
8902.221680 105.655 20.5265
8902.587891 105.656 20.5111
8902.954102 105.657 20.4896
8903.320312 105.658 20.4657
8903.686523 105.658 20.4415
8904.052734 105.659 20.4161
8904.418945 105.660 20.3863
8904.785156 105.661 20.3510
8905.151367 105.660 20.3136
8905.517578 105.657 20.2818
8905.883789 105.655 20.2620
8906.250000 105.653 20.2538
8906.616211 105.653 20.2491
8906.982422 105.655 20.2365
8907.348633 105.657 20.2087
8907.714844 105.657 20.1694
8908.081055 105.655 20.1307
8908.447266 105.651 20.1057
8908.813477 105.647 20.0990
8909.179688 105.645 20.1033
8909.545898 105.646 20.1039
8909.912109 105.648 20.0900
8910.278320 105.649 20.0613
8910.644531 105.647 20.0292
8911.010742 105.643 20.0076
8911.376953 105.639 20.0045
8911.743164 105.637 20.0161
8912.109375 105.637 20.0300
8912.475586 105.640 20.0332
8912.841797 105.644 20.0188
8913.208008 105.647 19.9880
8913.574219 105.649 19.9479
8913.940430 105.648 19.9069
8914.306641 105.645 19.8710
8914.672852 105.642 19.8430
8915.039062 105.639 19.8223
8915.405273 105.637 19.8066
8915.771484 105.635 19.7927
8916.137695 105.634 19.7782
8916.503906 105.632 19.7629
8916.870117 105.631 19.7484
8917.236328 105.631 19.7360
8917.602539 105.631 19.7253
8917.968750 105.632 19.7125
8918.334961 105.634 19.6923
8918.701172 105.637 19.6611
8919.067383 105.638 19.6199
8919.433594 105.638 19.5745
8919.799805 105.636 19.5334
8920.166016 105.633 19.5040
8920.532227 105.631 19.4877
8920.898438 105.630 19.4795
8921.264648 105.632 19.4695
8921.630859 105.635 19.4485
8921.997070 105.638 19.4127
8922.363281 105.639 19.3672
8922.729492 105.637 19.3231
8923.095703 105.634 19.2917
8923.461914 105.632 19.2771
8923.828125 105.631 19.2729
8924.194336 105.632 19.2665
8924.560547 105.635 19.2469
8924.926758 105.637 19.2123
8925.292969 105.637 19.1713
8925.659180 105.635 19.1365
8926.025391 105.631 19.1168
8926.391602 105.629 19.1116
8926.757812 105.628 19.1123
8927.124023 105.629 19.1084
8927.490234 105.631 19.0937
8927.856445 105.633 19.0681
8928.222656 105.634 19.0359
8928.588867 105.633 19.0026
8928.955078 105.630 18.9725
8929.321289 105.627 18.9503
8929.687500 105.623 18.9396
8930.053711 105.620 18.9420
8930.419922 105.619 18.9542
8930.786133 105.620 18.9668
8931.152344 105.624 18.9676
8931.518555 105.630 18.9476
8931.884766 105.634 18.9069
8932.250977 105.635 18.8550
8932.617188 105.633 18.8073
8932.983398 105.629 18.7751
8933.349609 105.626 18.7606
8933.715820 105.625 18.7543
8934.082031 105.626 18.7415
8934.448242 105.628 18.7118
8934.814453 105.629 18.6660
8935.180664 105.626 18.6161
8935.546875 105.621 18.5790
8935.913086 105.615 18.5656
8936.279297 105.610 18.5743
8936.645508 105.609 18.5919
8937.011719 105.612 18.6012
8937.377930 105.616 18.5912
8937.744141 105.620 18.5626
8938.110352 105.621 18.5254
8938.476562 105.621 18.4910
8938.842773 105.620 18.4649
8939.208984 105.620 18.4442
8939.575195 105.621 18.4221
8939.941406 105.622 18.3941
8940.307617 105.622 18.3615
8940.673828 105.622 18.3300
8941.040039 105.621 18.3046
8941.406250 105.620 18.2856
8941.772461 105.620 18.2686
8942.138672 105.621 18.2480
8942.504883 105.621 18.2212
8942.871094 105.621 18.1898
8943.237305 105.620 18.1577
8943.603516 105.618 18.1283
8943.969727 105.616 18.1032
8944.335938 105.613 18.0831
8944.702148 105.610 18.0691
8945.068359 105.607 18.0628
8945.434570 105.604 18.0646
8945.800781 105.604 18.0713
8946.166992 105.605 18.0756
8946.533203 105.608 18.0695
8946.899414 105.612 18.0475
8947.265625 105.615 18.0106
8947.631836 105.616 17.9648
8947.998047 105.615 17.9187
8948.364258 105.612 17.8792
8948.730469 105.609 17.8494
8949.096680 105.606 17.8286
8949.462891 105.604 17.8136
8949.829102 105.603 17.8002
8950.195312 105.603 17.7843
8950.561523 105.604 17.7632
8950.927734 105.604 17.7365
8951.293945 105.604 17.7065
8951.660156 105.602 17.6783
8952.026367 105.600 17.6573
8952.392578 105.598 17.6459
8952.758789 105.597 17.6419
8953.125000 105.598 17.6393
8953.491211 105.600 17.6309
8953.857422 105.603 17.6118
8954.223633 105.605 17.5818
8954.589844 105.606 17.5441
8954.956055 105.605 17.5043
8955.322266 105.602 17.4683
8955.688477 105.598 17.4414
8956.054688 105.593 17.4271
8956.420898 105.589 17.4264
8956.787109 105.587 17.4358
8957.153320 105.587 17.4480
8957.519531 105.589 17.4535
8957.885742 105.592 17.4454
8958.251953 105.595 17.4230
8958.618164 105.597 17.3922
8958.984375 105.597 17.3621
8959.350586 105.597 17.3380
8959.716797 105.598 17.3179
8960.083008 105.600 17.2933
8960.449219 105.602 17.2559
8960.815430 105.603 17.2047
8961.181641 105.600 17.1489
8961.547852 105.594 17.1046
8961.914062 105.587 17.0844
8962.280273 105.580 17.0906
8962.646484 105.577 17.1121
8963.012695 105.578 17.1311
8963.378906 105.581 17.1337
8963.745117 105.584 17.1171
8964.111328 105.585 17.0906
8964.477539 105.584 17.0673
8964.843750 105.583 17.0548
8965.209961 105.583 17.0499
8965.576172 105.586 17.0402
8965.942383 105.591 17.0131
8966.308594 105.595 16.9635
8966.674805 105.596 16.8973
8967.041016 105.594 16.8280
8967.407227 105.589 16.7694
8967.773438 105.583 16.7289
8968.139648 105.577 16.7062
8968.505859 105.572 16.6954
8968.872070 105.569 16.6904
8969.238281 105.567 16.6877
8969.604492 105.566 16.6871
8969.970703 105.566 16.6890
8970.336914 105.567 16.6918
8970.703125 105.570 16.6915
8971.069336 105.575 16.6827
8971.435547 105.579 16.6616
8971.801758 105.583 16.6281
8972.167969 105.586 16.5863
8972.534180 105.587 16.5424
8972.900391 105.586 16.5018
8973.266602 105.584 16.4680
8973.632812 105.581 16.4413
8973.999023 105.578 16.4209
8974.365234 105.574 16.4066
8974.731445 105.571 16.3991
8975.097656 105.568 16.3994
8975.463867 105.567 16.4061
8975.830078 105.567 16.4146
8976.196289 105.570 16.4171
8976.562500 105.574 16.4062
8976.928711 105.578 16.3783
8977.294922 105.580 16.3356
8977.661133 105.581 16.2858
8978.027344 105.579 16.2382
8978.393555 105.576 16.1998
8978.759766 105.573 16.1727
8979.125977 105.570 16.1535
8979.492188 105.569 16.1368
8979.858398 105.568 16.1182
8980.224609 105.568 16.0959
8980.590820 105.567 16.0716
8980.957031 105.566 16.0481
8981.323242 105.565 16.0278
8981.689453 105.563 16.0121
8982.055664 105.562 16.0006
8982.421875 105.561 15.9918
8982.788086 105.560 15.9835
8983.154297 105.561 15.9736
8983.520508 105.561 15.9606
8983.886719 105.562 15.9446
8984.252930 105.561 15.9274
8984.619141 105.561 15.9113
8984.985352 105.561 15.8975
8985.351562 105.561 15.8839
8985.717773 105.562 15.8666
8986.083984 105.564 15.8414
8986.450195 105.564 15.8079
8986.816406 105.563 15.7702
8987.182617 105.561 15.7360
8987.548828 105.558 15.7115
8987.915039 105.555 15.6983
8988.281250 105.553 15.6918
8988.647461 105.554 15.6837
8989.013672 105.555 15.6667
8989.379883 105.557 15.6382
8989.746094 105.557 15.6009
8990.112305 105.556 15.5613
8990.478516 105.553 15.5265
8990.844727 105.549 15.5019
8991.210938 105.545 15.4897
8991.577148 105.542 15.4882
8991.943359 105.541 15.4918
8992.309570 105.542 15.4926
8992.675781 105.544 15.4830
8993.041992 105.547 15.4590
8993.408203 105.548 15.4236
8993.774414 105.547 15.3851
8994.140625 105.544 15.3538
8994.506836 105.541 15.3356
8994.873047 105.539 15.3284
8995.239258 105.539 15.3229
8995.605469 105.541 15.3083
8995.971680 105.543 15.2787
8996.337891 105.543 15.2369
8996.704102 105.542 15.1923
8997.070312 105.539 15.1553
8997.436523 105.535 15.1317
8997.802734 105.532 15.1205
8998.168945 105.531 15.1147
8998.535156 105.531 15.1066
8998.901367 105.533 15.0904
8999.267578 105.534 15.0653
8999.633789 105.534 15.0345
9000.000000 105.534 15.0033
9000.366211 105.532 14.9769
9000.732422 105.531 14.9579
9001.098633 105.530 14.9452
9001.464844 105.530 14.9337
9001.831055 105.531 14.9175
9002.197266 105.532 14.8921
9002.563477 105.532 14.8585
9002.929688 105.530 14.8235
9003.295898 105.526 14.7960
9003.662109 105.522 14.7828
9004.028320 105.519 14.7833
9004.394531 105.518 14.7896
9004.760742 105.519 14.7903
9005.126953 105.521 14.7769
9005.493164 105.523 14.7491
9005.859375 105.523 14.7142
9006.225586 105.521 14.6827
9006.591797 105.518 14.6614
9006.958008 105.516 14.6498
9007.324219 105.516 14.6414
9007.690430 105.517 14.6276
9008.056641 105.518 14.6041
9008.422852 105.519 14.5724
9008.789062 105.519 14.5378
9009.155273 105.517 14.5063
9009.521484 105.516 14.4800
9009.887695 105.515 14.4581
9010.253906 105.514 14.4381
9010.620117 105.513 14.4181
9010.986328 105.513 14.3980
9011.352539 105.513 14.3782
9011.718750 105.513 14.3582
9012.084961 105.513 14.3373
9012.451172 105.513 14.3149
9012.817383 105.512 14.2922
9013.183594 105.511 14.2716
9013.549805 105.510 14.2552
9013.916016 105.509 14.2434
9014.282227 105.509 14.2339
9014.648438 105.508 14.2236
9015.014648 105.509 14.2103
9015.380859 105.509 14.1940
9015.747070 105.508 14.1766
9016.113281 105.507 14.1608
9016.479492 105.506 14.1476
9016.845703 105.505 14.1370
9017.211914 105.504 14.1275
9017.578125 105.504 14.1174
9017.944336 105.505 14.1050
9018.310547 105.506 14.0882
9018.676758 105.507 14.0646
9019.042969 105.509 14.0322
9019.409180 105.510 13.9901
9019.775391 105.509 13.9403
9020.141602 105.506 13.8888
9020.507812 105.501 13.8436
9020.874023 105.495 13.8130
9021.240234 105.488 13.8011
9021.606445 105.483 13.8059
9021.972656 105.481 13.8191
9022.338867 105.482 13.8302
9022.705078 105.484 13.8309
9023.071289 105.487 13.8188
9023.437500 105.490 13.7962
9023.803711 105.493 13.7678
9024.169922 105.494 13.7364
9024.536133 105.496 13.7023
9024.902344 105.496 13.6646
9025.268555 105.496 13.6248
9025.634766 105.494 13.5869
9026.000977 105.491 13.5566
9026.367188 105.487 13.5366
9026.733398 105.484 13.5251
9027.099609 105.483 13.5168
9027.465820 105.482 13.5058
9027.832031 105.482 13.4896
9028.198242 105.482 13.4688
9028.564453 105.481 13.4461
9028.930664 105.479 13.4235
9029.296875 105.477 13.4019
9029.663086 105.475 13.3821
9030.029297 105.473 13.3657
9030.395508 105.470 13.3541
9030.761719 105.468 13.3474
9031.127930 105.467 13.3429
9031.494141 105.467 13.3361
9031.860352 105.468 13.3239
9032.226562 105.469 13.3065
9032.592773 105.469 13.2869
9032.958984 105.469 13.2682
9033.325195 105.469 13.2509
9033.691406 105.469 13.2325
9034.057617 105.470 13.2103
9034.423828 105.471 13.1836
9034.790039 105.471 13.1543
9035.156250 105.470 13.1256
9035.522461 105.469 13.0990
9035.888672 105.468 13.0731
9036.254883 105.468 13.0453
9036.621094 105.466 13.0143
9036.987305 105.465 12.9816
9037.353516 105.462 12.9506
9037.719727 105.458 12.9253
9038.085938 105.454 12.9080
9038.452148 105.450 12.8992
9038.818359 105.447 12.8986
9039.184570 105.446 12.9041
9039.550781 105.445 12.9124
9039.916992 105.447 12.9175
9040.283203 105.451 12.9131
9040.649414 105.455 12.8951
9041.015625 105.458 12.8639
9041.381836 105.460 12.8248
9041.748047 105.461 12.7846
9042.114258 105.460 12.7479
9042.480469 105.459 12.7147
9042.846680 105.458 12.6821
9043.212891 105.456 12.6479
9043.579102 105.454 12.6132
9043.945312 105.450 12.5823
9044.311523 105.445 12.5607
9044.677734 105.440 12.5510
9045.043945 105.436 12.5516
9045.410156 105.434 12.5574
9045.776367 105.433 12.5620
9046.142578 105.434 12.5607
9046.508789 105.435 12.5510
9046.875000 105.436 12.5328
9047.241211 105.437 12.5078
9047.607422 105.437 12.4788
9047.973633 105.437 12.4490
9048.339844 105.436 12.4211
9048.706055 105.435 12.3967
9049.072266 105.434 12.3753
9049.438477 105.434 12.3542
9049.804688 105.434 12.3301
9050.170898 105.435 12.3004
9050.537109 105.435 12.2651
9050.903320 105.435 12.2269
9051.269531 105.433 12.1905
9051.635742 105.431 12.1593
9052.001953 105.429 12.1342
9052.368164 105.427 12.1125
9052.734375 105.425 12.0903
9053.100586 105.423 12.0659
9053.466797 105.420 12.0422
9053.833008 105.416 12.0262
9054.199219 105.412 12.0244
9054.565430 105.409 12.0377
9054.931641 105.409 12.0583
9055.297852 105.412 12.0724
9055.664062 105.418 12.0660
9056.030273 105.425 12.0320
9056.396484 105.428 11.9742
9056.762695 105.428 11.9056
9057.128906 105.424 11.8431
9057.495117 105.417 11.8012
9057.861328 105.409 11.7860
9058.227539 105.403 11.7941
9058.593750 105.401 11.8132
9058.959961 105.403 11.8285
9059.326172 105.407 11.8272
9059.692383 105.411 11.8047
9060.058594 105.414 11.7648
9060.424805 105.415 11.7177
9060.791016 105.413 11.6737
9061.157227 105.410 11.6390
9061.523438 105.407 11.6139
9061.889648 105.405 11.5949
9062.255859 105.402 11.5779
9062.622070 105.400 11.5607
9062.988281 105.398 11.5428
9063.354492 105.396 11.5245
9063.720703 105.393 11.5068
9064.086914 105.389 11.4913
9064.453125 105.385 11.4814
9064.819336 105.381 11.4807
9065.185547 105.378 11.4908
9065.551758 105.377 11.5082
9065.917969 105.378 11.5247
9066.284180 105.382 11.5296
9066.650391 105.387 11.5153
9067.016602 105.392 11.4799
9067.382812 105.395 11.4283
9067.749023 105.396 11.3698
9068.115234 105.394 11.3142
9068.481445 105.390 11.2695
9068.847656 105.385 11.2390
9069.213867 105.381 11.2216
9069.580078 105.378 11.2122
9069.946289 105.377 11.2046
9070.312500 105.377 11.1938
9070.678711 105.377 11.1780
9071.044922 105.377 11.1581
9071.411133 105.377 11.1363
9071.777344 105.377 11.1145
9072.143555 105.376 11.0934
